display_name,owner_name,city,state,zip,phone,grade,outreach_priority,segment,est_monthly_glp1_fills,est_annual_loss,final_score
"RX PARTNERS, INC.",SCOTT STEPHENS,PITTSBURGH,PA,15219,4122460963,C,Conditional,GLP-1 Loss,498,236052.0,65.7
REMEDIES CORPORATION,RACHELLE SCANGA,PITTSBURGH,PA,15219,4122815700,C,Conditional,GLP-1 Loss,498,236052.0,65.7
"COMMUNITY HEALTH AND DENTAL CARE, INC",CHRISTINE KOLBMANN,POTTSTOWN,PA,19465,6103269460,C,Conditional,GLP-1 Loss,506,239844.0,65.7
CLEMENS MARKET INC,RONALD SHAPIRO,POTTSTOWN,PA,19465,6107053373,C,Conditional,GLP-1 Loss,506,239844.0,65.7
EPHRATA PHARMACY LLC,NARENDRA CHIGURUPATI,EPHRATA,PA,17522,2676645029,C,Conditional,GLP-1 Loss,513,243168.0,65.6
PENN BEAVER PHARMACY INC,DENA FERMAN,ROCHESTER,PA,15074,7247287455,C,Conditional,GLP-1 Loss,513,243168.0,65.6
WELLSPAN PHARMACY INC,KEVIN CHARNETSKI,EPHRATA,PA,17522,7177215784,C,Conditional,GLP-1 Loss,513,243168.0,65.6
MEMAW INC,ERIC DAVIS,ROCHESTER,PA,15074,7249876085,C,Conditional,GLP-1 Loss,513,243168.0,65.6
NOBLESTOWN PHARMACY SERVICES LLC,SHAWN NAIRN,PITTSBURGH,PA,15205,4129217731,C,Conditional,GLP-1 Loss,497,235584.0,65.6
GAUGHNS DRUG STORE,JOHN NEWTON,WARREN,PA,16365,8147232840,C,Conditional,MFP Cash Flow,513,243168.0,65.5
WARREN MS LLC,EDWARD DERRICK,WARREN,PA,16365,8147263741,C,Conditional,MFP Cash Flow,513,243168.0,65.5
G A M S INC,GEORGIA TRAVLOS,ALIQUIPPA,PA,15001,7243755561,C,Conditional,GLP-1 Loss,513,243168.0,65.5
"HOFFMAN'S DRUG STORE,INC.",EMANUEL PANOS,ALIQUIPPA,PA,15001,7243754111,C,Conditional,GLP-1 Loss,513,243168.0,65.5
MED-FAST PHARMACY INC,DOUGLAS KALEUGHER,ALIQUIPPA,PA,15001,8664446290,C,Conditional,GLP-1 Loss,513,243168.0,65.5
"MAINLINE PHARMACY EBENSBURG, LLC",STEVEN DECRISCIO,NANTY GLO,PA,15943,8144196717,C,Conditional,MFP Cash Flow,513,243168.0,65.4
"MILL RUN APOTHECARY, INC",JOHN PETRUSO,MEADVILLE,PA,16335,8143376600,C,Conditional,MFP Cash Flow,513,243168.0,65.4
MMC PHARMACY INC,ALEXANDER MATTOCKS,MEADVILLE,PA,16335,8143376600,C,Conditional,MFP Cash Flow,513,243168.0,65.4
NORTHERN ADVENTURES INC.,KEVIN HAYLETT,MEADVILLE,PA,16335,8143378880,C,Conditional,MFP Cash Flow,513,243168.0,65.4
"EXPRESS MED PHARMACEUTICALS, INC.",JOSEPH MARASCO,MONACA,PA,15061,8778369925,C,Conditional,GLP-1 Loss,513,243168.0,65.4
TIMI PHARMACEUTICALS INC,IDAYAT ADEWUNMI,PHILADELPHIA,PA,19119,2158480500,C,Conditional,GLP-1 Loss,508,240792.0,65.4
MEMAW INC,ERIC DAVIS,BEAVER FALLS,PA,15010,7243840766,C,Conditional,GLP-1 Loss,513,243168.0,65.3
SMATKO PHARMACY INC,DAVID SMATKO,BEAVER FALLS,PA,15010,7248432338,C,Conditional,GLP-1 Loss,513,243168.0,65.3
FORWARD RX LLC,BRANDON ANTINOPOULOS,NEW BRIGHTON,PA,15066,7242466257,C,Conditional,GLP-1 Loss,513,243168.0,65.3
"TMT PHARMACEUTICAL MANAGEMENT, LLC",JOSEPH MARIUTTI,MORTON,PA,19070,4844741050,C,Conditional,GLP-1 Loss,508,240792.0,65.3
PHILIP E PEPPER INC,ROBERT BROWN,LANSDOWNE,PA,19050,6106264941,C,Conditional,GLP-1 Loss,507,240312.0,65.3
"EXTRACARE PHARMACY, INC.",OSINAKACHI EGBUKWU,YEADON,PA,19050,4845407917,C,Conditional,GLP-1 Loss,507,240312.0,65.3
CC BLUE INC,DENA FERMAN,MONONGAHELA,PA,15063,7242585055,C,Conditional,MFP Cash Flow,513,243168.0,65.2
DIERKENS PHARMACY,JEFFREY MARKOVITZ,MONONGAHELA,PA,15063,7242585530,C,Conditional,MFP Cash Flow,513,243168.0,65.2
KRYNICKI INC,RON MCDERMOTT,MONONGAHELA,PA,15063,7242585530,C,Conditional,MFP Cash Flow,513,243168.0,65.2
KRYNICKI INC,ROBERT EKIERT,MONONGAHELA,PA,15063,7242585530,C,Conditional,MFP Cash Flow,513,243168.0,65.2
SPAN & TAYLOR DRUG CO,KRISTOPHER MARCHEWKA,MONONGAHELA,PA,15063,7242584545,C,Conditional,MFP Cash Flow,513,243168.0,65.2
"COLPHARM, INC.",ROBERT BIRTH,SHICKSHINNY,PA,18655,5705422420,C,Conditional,MFP Cash Flow,513,243168.0,65.2
NORBET INC,MICHAEL HORNICK,MIDLAND,PA,15059,7246438380,C,Conditional,GLP-1 Loss,513,243168.0,65.2
JOGNI 2,SANDIP PATEL,SUGARLOAF,PA,18249,5707884444,C,Conditional,MFP Cash Flow,513,243168.0,65.0
3D PHARMACY SERVICES LLC,JOHN DUKE,CRESSON,PA,16630,8148842114,C,Conditional,MFP Cash Flow,513,243168.0,65.0
"SLOAN'S PHARMACY, INC.",JACOB SHERK,MANHEIM,PA,17545,7176652223,C,Conditional,GLP-1 Loss,513,243168.0,65.0
"SLOAN'S PHARMACY, INC",JACOB SHERK,MOUNT JOY,PA,17552,7176534001,C,Conditional,GLP-1 Loss,513,243168.0,65.0
MARTELLAS PHARMACY OF PARKHILL LLC,JACQUELINE MARTELLA,JOHNSTOWN,PA,15909,8143221011,C,Conditional,MFP Cash Flow,513,243168.0,64.9
WILSON'S PHARMACY,JEFFREY WILSON,PITTSBURGH,PA,15224,4126216471,C,Conditional,GLP-1 Loss,492,233208.0,64.9
LUZERNE DISCOUNT PHARMACY INC,RINKAL PATEL,LUZERNE,PA,18709,4842745428,C,Conditional,MFP Cash Flow,513,243168.0,64.8
RAIN INC,TONY RAINERI,LUZERNE,PA,18709,5702831331,C,Conditional,MFP Cash Flow,513,243168.0,64.8
ALBION PHARMACY INC,MATTHEW DREHER,ALBION,PA,16401,8147563429,C,Conditional,GLP-1 Loss,513,243168.0,64.8
HERMITAGE PHARMACY LLC,BRETTON WALBERG,HERMITAGE,PA,16148,7249838451,C,Conditional,MFP Cash Flow,513,243168.0,64.7
THE PRESCRIPTION CENTER LLC,MICHAEL RUANE,SCRANTON,PA,18503,5703432448,C,Conditional,MFP Cash Flow,513,243168.0,64.7
"SBW PHARMACY, INC.",BRETTON WALBERG,TRANSFER,PA,16154,7246461131,C,Conditional,MFP Cash Flow,513,243168.0,64.7
CLAYSVILLE PHARMACY LLC,ERICH CUSHEY,CARMICHAELS,PA,15320,7249665237,C,Conditional,MFP Cash Flow,513,243168.0,64.7
"GEISINGER PHARMACY, LLC",MICHAEL EVANS,SCRANTON,PA,18503,5709632305,C,Conditional,MFP Cash Flow,513,243168.0,64.7
RXVIP PA LLC,HANNAH MCGLYNN,PATTON,PA,16668,8146743693,C,Conditional,GLP-1 Loss,513,243168.0,64.7
LECHS PHARMACY,JOSEPH LECH,LACEYVILLE,PA,18623,5708698700,C,Conditional,GLP-1 Loss,513,243168.0,64.7
CENTRAL PA PHARMACY LLC.,AMANDA BAUM,PATTON,PA,16668,8146743693,C,Conditional,GLP-1 Loss,513,243168.0,64.7
"HEIGHTS PRESCRIPTION PHARMACY, INC",ALEXANDER MICKLOW,VANDERGRIFT,PA,15690,7245676615,C,Conditional,GLP-1 Loss,507,240312.0,64.7
SHRI HARI PHARMACY LLC,CHETEMKUMAR PATEL,VANDERGRIFT,PA,15690,7245681221,C,Conditional,GLP-1 Loss,507,240312.0,64.7
CTN INC,DAVID NIDA,VANDERGRIFT,PA,15690,7245683691,C,Conditional,GLP-1 Loss,507,240312.0,64.7
MOSHANNON VALLEY PHARMACY INC,WILLIAM FAUST,PHILIPSBURG,PA,16866,8143423750,C,Conditional,MFP Cash Flow,513,243168.0,64.6
OLD ROSWELL HOLDINGS LLC,TRACY EDEN,MECHANICSBURG,PA,17055,7175163103,C,Conditional,MFP Cash Flow,513,243168.0,64.6
OLD ROSWELL HOLDINGS LLC,TRACY EDEN,MECHANICSBURG,PA,17055,7175163103,C,Conditional,MFP Cash Flow,513,243168.0,64.6
CL CRESSLER INC,HELEN CLARK,MECHANICSBURG,PA,17055,7177666191,C,Conditional,MFP Cash Flow,513,243168.0,64.6
GKF INC,GEORGE FAWBER,MECHANICSBURG,PA,17055,7176970551,C,Conditional,MFP Cash Flow,513,243168.0,64.6
KASISKY ENTERPRISES INC,CHRISTINE KASISKY,INDIANA,PA,15701,7243499170,C,Conditional,GLP-1 Loss,513,243168.0,64.6
"MOPA GROUP, LLC",JOHN PASTOREK,INDIANA,PA,15701,7246758206,C,Conditional,GLP-1 Loss,513,243168.0,64.6
"INNOVAHEALTH, LLC",MARK ZILNER,INDIANA,PA,15701,7249925105,C,Conditional,GLP-1 Loss,513,243168.0,64.6
"YOUR COMPOUNDING PHARMACY, LLC",JAMES KODMAN,INDIANA,PA,15701,7244639300,C,Conditional,GLP-1 Loss,513,243168.0,64.6
EXPRESS PHARMACY LLC,BHUPAL ODARI,HARRISBURG,PA,17111,4692350302,C,Conditional,GLP-1 Loss,503,238416.0,64.6
GDD PHARMACY SERVICES INC,DARRIN SILBAUGH,HARRISBURG,PA,17110,7172369094,C,Conditional,GLP-1 Loss,503,238416.0,64.6
GDD PHARMACY SERVICES INC,DARRIN SILBAUGH,HARRISBURG,PA,17110,7172320400,C,Conditional,GLP-1 Loss,503,238416.0,64.6
CARE DISCOUNT PHARMACY,SUSHMITA KATLA,HARRISBURG,PA,17111,7179009200,C,Conditional,GLP-1 Loss,503,238416.0,64.6
OYAM INC,WILLIAM GALLAGHER,DUQUESNE,PA,15110,4124665959,C,Conditional,GLP-1 Loss,491,232728.0,64.6
CARE-FILL LTC INC,BRETTON WALBERG,GREENVILLE,PA,16125,7245886337,C,Conditional,MFP Cash Flow,513,243168.0,64.5
CARE-FILL LTC INC,BRETTON WALBERG,GREENVILLE,PA,16125,7245886337,C,Conditional,MFP Cash Flow,513,243168.0,64.5
GABLER ENTERPRISES INC,CHARLES GABLER,GREENVILLE,PA,16125,7245882145,C,Conditional,MFP Cash Flow,513,243168.0,64.5
"SLW & BCW ENTERPRISES, INC",BRETTON WALBERG,GREENVILLE,PA,16125,7245881111,C,Conditional,MFP Cash Flow,513,243168.0,64.5
ANGEL CARE PHARMACY LLC,OLIVIA TCHANQUE,PHILADELPHIA,PA,19111,6107083858,C,Conditional,GLP-1 Loss,502,237948.0,64.5
COLLINS FAMILY MARKETS INC,MELISSA FIGUEROA RIVERA,PHILADELPHIA,PA,19111,2157440800,C,Conditional,GLP-1 Loss,502,237948.0,64.5
KHODAL RX LLC,DHARMI PATEL,PHILADELPHIA,PA,19111,2153420100,C,Conditional,GLP-1 Loss,502,237948.0,64.5
EMA CARE PHARMACY LLC,MAUNIK BHATT,PHILADELPHIA,PA,19111,2157450202,C,Conditional,GLP-1 Loss,502,237948.0,64.5
JAI AMBE RX LLC,ASHISH PATEL,PHILADELPHIA,PA,19111,2153420100,C,Conditional,GLP-1 Loss,502,237948.0,64.5
PHARMACY OF AMERICA IX INC,SABRI IBRAHIM,PHILADELPHIA,PA,19111,2672371188,C,Conditional,GLP-1 Loss,502,237948.0,64.5
OAKLANE PHARMACY 1 LLC,IMRAN ASLAM,PHILADELPHIA,PA,19126,2159249929,C,Conditional,GLP-1 Loss,501,237480.0,64.5
"C & S KRAY, INC.",CHARLES KRAY,HERSHEY,PA,17033,7175341300,C,Conditional,GLP-1 Loss,501,237480.0,64.5
MEMAW INC,ERIC DAVIS,PITTSBURGH,PA,15212,7244947615,C,Conditional,GLP-1 Loss,490,232260.0,64.5
LIFELINE PLUS PHARMACY LLC,ABDURAHMAN AHMED,HARRISBURG,PA,17109,7174414948,C,Conditional,GLP-1 Loss,501,237480.0,64.4
NAMASTE NEIGHBORHOOD PHARMACY LLC,MANOJ PRADHAN,HARRISBURG,PA,17109,4049368350,C,Conditional,GLP-1 Loss,501,237480.0,64.4
SR PHARMACY,SUNITABEN PATEL,HARRISBURG,PA,17109,7172208874,C,Conditional,GLP-1 Loss,501,237480.0,64.4
ARIHANT HEALTH LLC,RAJ KAPADIA,EXTON,PA,19341,6106169783,C,Conditional,GLP-1 Loss,498,236052.0,64.4
"TOWN CENTER PHARMACY, INC",WILLIAM SHORT,EXTON,PA,19341,6104583767,C,Conditional,GLP-1 Loss,498,236052.0,64.4
LEWISBURG PHARMACY,BRADLEY GILL,LEWISBURG,PA,17837,5707684446,C,Conditional,MFP Cash Flow,513,243168.0,64.3
LYCOMING COUNTY MONTGOMERY'S PHARMACY,PAULINE MONTGOMERY,HUGHESVILLE,PA,17737,5705842005,C,Conditional,GLP-1 Loss,513,243168.0,64.3
FARRELL PHARMACY LLC,BRETTON WALBERG,FARRELL,PA,16121,7249814553,C,Conditional,MFP Cash Flow,513,243168.0,64.2
"CENTERVILLE CLINICS , INC.",BARRY NICCOLAI,WASHINGTON,PA,15301,8782181844,C,Conditional,MFP Cash Flow,513,243168.0,64.2
UPMC WASHINGTON,JOHN SIX,WASHINGTON,PA,15301,7242502812,C,Conditional,MFP Cash Flow,513,243168.0,64.2
"ASTI'S WASHINGTON PHARMACY, LLC",SAMANTHA PITZARELLA,WASHINGTON,PA,15301,4125611998,C,Conditional,MFP Cash Flow,513,243168.0,64.2
"CLAYSVILLE PHARMACY, LLC",ERICH CUSHEY,WASHINGTON,PA,15301,7242251592,C,Conditional,MFP Cash Flow,513,243168.0,64.2
VERMILYA'S PHARMACIES INC,DENA FERMAN,WASHINGTON,PA,15301,7242220900,C,Conditional,MFP Cash Flow,513,243168.0,64.2
"GEISINGER PHARMACY, LLC",MICHAEL EVANS,POTTSVILLE,PA,17901,5706244120,C,Conditional,GLP-1 Loss,513,243168.0,64.2
RXD OF POTTSVILLE,CRAIG LEHRMAN,POTTSVILLE,PA,17901,5706226374,C,Conditional,GLP-1 Loss,513,243168.0,64.2
"RXD PHARMACIES OF PA, INC.",CRAIG LEHRMAN,POTTSVILLE,PA,17901,5706226374,C,Conditional,GLP-1 Loss,513,243168.0,64.2
TOWNE DRUGS INC,BONNIE LEE BOBBS-DICELLO,POTTSVILLE,PA,17901,5706222490,C,Conditional,GLP-1 Loss,513,243168.0,64.2
"GEISINGER PHARMACY, LLC",MICHAEL EVANS,ORWIGSBURG,PA,17961,5709681326,C,Conditional,GLP-1 Loss,513,243168.0,64.2
ORWIGSBURG APOTHECARY LLC,MARA OESTERLE,ORWIGSBURG,PA,17961,5703660381,C,Conditional,GLP-1 Loss,513,243168.0,64.2
CHAMBERS RX LLC,ROBERT NORRIS,CHAMBERSBURG,PA,17201,7172630747,C,Conditional,GLP-1 Loss,513,243168.0,64.1
KEYSTONE RURAL HEALTH CENTER,CHARLES HILL,CHAMBERSBURG,PA,17201,7177097977,C,Conditional,GLP-1 Loss,513,243168.0,64.1
KEYSTONE RURAL HEALTH CENTER,CHARLES HILL,CHAMBERSBURG,PA,17201,2237331110,C,Conditional,GLP-1 Loss,513,243168.0,64.1
"NORLAND AVENUE PHARMACY, LLC",WAYNE MYERS,CHAMBERSBURG,PA,17201,7172176790,C,Conditional,GLP-1 Loss,513,243168.0,64.1
"PARK AVENUE PHARMACY, INC",DAWN NAUGLE,CHAMBERSBURG,PA,17201,7172647312,C,Conditional,GLP-1 Loss,513,243168.0,64.1
MED CENTER PHARMACY,DANIEL IRVIN,TYRONE,PA,16686,8146844212,C,Conditional,GLP-1 Loss,513,243168.0,64.1
RENVI LLC,RAJVI PARMAR,YORK,PA,17402,7179120111,C,Conditional,GLP-1 Loss,513,243168.0,64.1
C & M PHARMACY INC,MICHAEL CIONCI,HAVERTOWN,PA,19083,6104464040,C,Conditional,GLP-1 Loss,500,237000.0,64.1
COOKS PHARMACY OF SHAVERTOWN INC,FRANK LOMBARDO,SHAVERTOWN,PA,18708,5706751191,C,Conditional,MFP Cash Flow,513,243168.0,64.0
TRUCKSVILLE PHARMACY LLC,KRISTEN BILLEK,TRUCKSVILLE,PA,18708,5706962222,C,Conditional,MFP Cash Flow,513,243168.0,64.0
STINES PHARMACY INC,DAVID SIMINITUS,SCHUYLKILL HAVEN,PA,17972,5703853570,C,Conditional,GLP-1 Loss,513,243168.0,64.0
HOPKINS HEALTH AND DRUG,DENNIS CZERW,PHILADELPHIA,PA,19128,2154830900,C,Conditional,GLP-1 Loss,500,237000.0,64.0
JAFFES DRUG STORE,MARVIN MANDELL,PHILADELPHIA,PA,19128,2154830900,C,Conditional,GLP-1 Loss,500,237000.0,64.0
"GEISINGER PHARMACY, LLC",MICHAEL EVANS,LOCK HAVEN,PA,17745,5702635830,C,Conditional,GLP-1 Loss,512,242688.0,63.9
PKP HEALTH LLC,KRISH PATEL,PHOENIXVILLE,PA,19460,6104820060,C,Conditional,GLP-1 Loss,496,235104.0,63.9
GATEWAY PHARMACY OF PHOENIXVILLE INC,MARK SZILAGYI,PHOENIXVILLE,PA,19460,6109332310,C,Conditional,GLP-1 Loss,496,235104.0,63.9
MRLRX LLC,MARK LAWSON,MARCUS HOOK,PA,19061,6104857750,C,Conditional,GLP-1 Loss,498,236052.0,63.9
2310 BROAD STREET LLC,MANOJ VEKARIA,PHILADELPHIA,PA,19132,2152235700,C,Conditional,GLP-1 Loss,498,236052.0,63.9
"BROAD & LEHIGH PHARMACY, INC",CYNTHIA NTEFO,PHILADELPHIA,PA,19132,2152289007,C,Conditional,GLP-1 Loss,498,236052.0,63.9
MMR GROUP,RAZEL GEBREHANA,PHILADELPHIA,PA,19132,2676872702,C,Conditional,GLP-1 Loss,498,236052.0,63.9
FAMILY RITE PHARMACY LLC,IYABODE ADEWALE,PHILADELPHIA,PA,19132,2152252550,C,Conditional,GLP-1 Loss,498,236052.0,63.9
MILAN PHARMACY INC,MICHAEL SADEL,PHILADELPHIA,PA,19132,2152262000,C,Conditional,GLP-1 Loss,498,236052.0,63.9
VISU LLC,VIRGINIA EZEIFE,PHILADELPHIA,PA,19132,2153096866,C,Conditional,GLP-1 Loss,498,236052.0,63.9
"BOOTHWYN APOTHECARY, LLC",LOUIS MICOLUCCI,UPPER CHICHESTER,PA,19061,6104851130,C,Conditional,GLP-1 Loss,498,236052.0,63.9
VALUE SPECIALTY PHARMACY LLC,NATALIE RYAN,ALTOONA,PA,16602,8552658008,C,Conditional,GLP-1 Loss,511,242208.0,63.8
3JB LLC,STEVEN DECRISCIO,ALTOONA,PA,16602,8149449551,C,Conditional,GLP-1 Loss,511,242208.0,63.8
ALTOONA UNION AVENUE PHARMACY,WILLIAM EARNEST,ALTOONA,PA,16602,8149442095,C,Conditional,GLP-1 Loss,511,242208.0,63.8
"SAM'S EAST, INC.",KIMBERLY CANONIC,HANOVER,PA,17331,4792772500,C,Conditional,GLP-1 Loss,511,242208.0,63.8
EAST LAKE PHARMACY INC,RICHARD KOSOBUCKI,ERIE,PA,16511,8144564108,C,Conditional,GLP-1 Loss,508,240792.0,63.8
HANOVER APOTHECARY INC.,KERRY MALONEY,HANOVER,PA,17331,7176308835,C,Conditional,GLP-1 Loss,511,242208.0,63.8
"BERT'S PHARMACY, INC.",MARY ANN BERRETTINI,SAYRE,PA,18840,5708882394,C,Conditional,GLP-1 Loss,511,242208.0,63.8
CORAM ALTERNATE SITE SERVICES INC,EMILY FIELD,MALVERN,PA,19355,6102964446,C,Conditional,GLP-1 Loss,494,234156.0,63.8
BOWSER CORPORATION,THOMAS BOWSER,DU BOIS,PA,15801,8143719320,C,Conditional,MFP Cash Flow,513,243168.0,63.7
B E WELLNESS INC,WILLIAM DRAHUSHAK,DU BOIS,PA,15801,8143715827,C,Conditional,MFP Cash Flow,513,243168.0,63.7
COSTA DRUGS INC,JACK CELLERARI,CLARKS SUMMIT,PA,18411,5705874717,C,Conditional,MFP Cash Flow,513,243168.0,63.7
VIERCINSKI 'S PHARMACY INC.,ROBERT VIERCINSKI,CLARKS SUMMIT,PA,18411,5705861961,C,Conditional,MFP Cash Flow,513,243168.0,63.7
"FRANK'S DRUG STORE, INC.",FRANCIS CAPPELLONI,NEWFOUNDLAND,PA,18445,5706763332,C,Conditional,GLP-1 Loss,513,243168.0,63.7
FRED B APPLEBY INC,TROY PARSONS,MOUNT UNION,PA,17066,8145424412,C,Conditional,GLP-1 Loss,504,238896.0,63.7
DALPHARM INC,GITA PATEL,DALTON,PA,18414,5705631151,C,Conditional,MFP Cash Flow,513,243168.0,63.6
GABLERS ENTERPRISES INC,CHARLES GABLER,CHARLEROI,PA,15022,7247899334,C,Conditional,GLP-1 Loss,513,243168.0,63.6
HCBR LLC TENTH STREET PHARMACY,CHERIE MASSARO,CHARLEROI,PA,15022,7244835302,C,Conditional,GLP-1 Loss,513,243168.0,63.6
CLAYSVILLE PHARMACY LLC,ERICH CUSHEY,CLAYSVILLE,PA,15323,7246637707,C,Conditional,GLP-1 Loss,513,243168.0,63.6
"PLUS 1 RX, LLC",KEITH ARMSON,HAZLETON,PA,18202,5705016610,C,Conditional,GLP-1 Loss,513,243168.0,63.6
STRAFFORD PHARMACY INC,JOHN ZWEIER,WAYNE,PA,19087,6106882320,C,Conditional,GLP-1 Loss,493,233688.0,63.6
BRACEYS SUPERMARKET INC MOOSIC,MELISSA FIGUEROA RIVERA,MOOSIC,PA,18507,5709046042,C,Conditional,MFP Cash Flow,513,243168.0,63.4
"GEISINGER PHARMACY, LLC",MICHAEL EVANS,DALLAS,PA,18612,5702551167,C,Conditional,GLP-1 Loss,513,243168.0,63.4
KARWASKI PHARMACY INC,GARY KARWASKI,DALLAS,PA,18612,5706745577,C,Conditional,GLP-1 Loss,513,243168.0,63.4
FAMILY PRESCRIPTION CTR,CHRISTIAN HAMPEL,DURYEA,PA,18642,5704576789,C,Conditional,GLP-1 Loss,513,243168.0,63.4
3JB LLC,JOHN PASTOREK,NORTHERN CAMBRIA,PA,15714,7243169235,C,Conditional,GLP-1 Loss,510,241740.0,63.4
MEDICAL ARTS PHARMACY II LLC,HARESH MALAVIYA,CARLISLE,PA,17013,7179061246,C,Conditional,GLP-1 Loss,512,242688.0,63.4
NAMASTE PHARMACY & CONVENIENCE,MANOJ PRADHAN,CARLISLE,PA,17013,7172751555,C,Conditional,GLP-1 Loss,512,242688.0,63.4
KPR PHARMACEUTICALS INC,RAMASWAMY GUMMADI,CARLISLE,PA,17013,7172439100,C,Conditional,GLP-1 Loss,512,242688.0,63.4
R A SCHOLL ENTERPRISES INC,RICHARD SCHOLL,CARLISLE,PA,17013,7172585300,C,Conditional,GLP-1 Loss,512,242688.0,63.4
FLAMINI PHARMACY INC,THOMAS FLAMINI,TAMAQUA,PA,18252,5706683999,C,Conditional,GLP-1 Loss,512,242688.0,63.4
TAMAQAA DRUG STORE INC,VAIBHAV PATEL,TAMAQUA,PA,18252,4842299748,C,Conditional,GLP-1 Loss,512,242688.0,63.4
REDNER'S MARKETS INC.,ROBERT MCDONOUGH,HEGINS,PA,17938,5706803855,C,Conditional,GLP-1 Loss,512,242688.0,63.4
SHAFERS PHARMACY LLC,LEE SHAFER,TAMAQUA,PA,18252,5706680290,C,Conditional,GLP-1 Loss,512,242688.0,63.4
WILLIAM C KENNEDY,WILLIAM KENNEDY,TAMAQUA,PA,18252,5706686366,C,Conditional,GLP-1 Loss,512,242688.0,63.4
"SLOAN'S PHARMACY, INC.",JACOB SHERK,MOUNTVILLE,PA,17554,7172857443,C,Conditional,GLP-1 Loss,501,237480.0,63.4
NEFF DRUGS 8 LLC,JOSEPH RALSTON,PHILADELPHIA,PA,19154,2156322828,C,Conditional,GLP-1 Loss,495,234624.0,63.4
PENN JONES INC,U PATEL,FREELAND,PA,18224,7323440877,C,Conditional,GLP-1 Loss,513,243168.0,63.3
RIVER VALLEY HEALTH,MAX HOUSEKNECHT,WILLIAMSPORT,PA,17701,5705675400,C,Conditional,GLP-1 Loss,508,240792.0,63.3
SUSQUEHANNA HEALTH PHARMACY,ROGER YOST,WILLIAMSPORT,PA,17701,5703212818,C,Conditional,GLP-1 Loss,508,240792.0,63.3
PHARMACPO 2 INC,WAYNE MILLER,WILLIAMSPORT,PA,17701,5703237344,C,Conditional,GLP-1 Loss,508,240792.0,63.3
SAVED BY GRACE INC,STEPHEN KAMINSKI,WILLIAMSPORT,PA,17701,5708547669,C,Conditional,GLP-1 Loss,508,240792.0,63.3
BROAD AVENUE PHARMACY LLC,WILLIAM THOMPSON,ALTOONA,PA,16601,8149431310,C,Conditional,GLP-1 Loss,508,240792.0,63.3
"THOMPSON ENTERPRISES, INC.",WILLIAM THOMPSON,ALTOONA,PA,16601,8149446139,C,Conditional,GLP-1 Loss,508,240792.0,63.3
"MEP RX, LLC",MARK LAWSON,BROOKHAVEN,PA,19015,6105662226,C,Conditional,GLP-1 Loss,494,234156.0,63.3
ESPERANZA HEALTH CENTER INC,CYNTHIA SUNG,PHILADELPHIA,PA,19140,2153292248,C,Conditional,GLP-1 Loss,494,234156.0,63.3
GREATER PHILADELPHIA HEALTH ACTION INC.,BRIAN CKARK,PHILADELPHIA,PA,19140,2673881660,C,Conditional,GLP-1 Loss,494,234156.0,63.3
IT TAKES TWO PHARMACY LLC,SABRINA WHITE,PHILADELPHIA,PA,19140,2155328602,C,Conditional,GLP-1 Loss,494,234156.0,63.3
JUST HERE LLC,KWABENA BOAKYE,PHILADELPHIA,PA,19140,2152283470,C,Conditional,GLP-1 Loss,494,234156.0,63.3
OXFORD PHARMACY,KEVIN PHAM,PHILADELPHIA,PA,19140,2154251422,C,Conditional,GLP-1 Loss,494,234156.0,63.3
PHARMACY OF AMERICA VII INC,SABRI IBRAHIM,PHILADELPHIA,PA,19140,2157440300,C,Conditional,GLP-1 Loss,494,234156.0,63.3
PRIMOS PHARMACY,HAMAD FROUKH,PHILADELPHIA,PA,19140,2153372987,C,Conditional,GLP-1 Loss,494,234156.0,63.3
DISCOUNT PHARMACY INC,CHINTAN PATEL,PHILADELPHIA,PA,19140,2154254500,C,Conditional,GLP-1 Loss,494,234156.0,63.3
HSJC LLC,HAL SING,PHILADELPHIA,PA,19140,2153779700,C,Conditional,GLP-1 Loss,494,234156.0,63.3
BROWNSVILLE PHARMACY INC,GERARD OHARE,BROWNSVILLE,PA,15417,7247857095,C,Conditional,GLP-1 Loss,513,243168.0,63.2
PHARMACY OPERATIONS INC,DENA FERMAN,BROWNSVILLE,PA,15417,7247857616,C,Conditional,GLP-1 Loss,513,243168.0,63.2
A GRECO 1 INC,ANGELO GRECO,PITTSTON,PA,18640,5706554007,C,Conditional,GLP-1 Loss,513,243168.0,63.2
MILL HALL PHARMACY INC,CHRISTOPHER FREEMAN,MILL HALL,PA,17751,5707263213,C,Conditional,GLP-1 Loss,507,240312.0,63.2
J B MERRICK APOTHECARY INC,JOSEPH ANNARELLI,ARDMORE,PA,19003,6106428900,C,Conditional,GLP-1 Loss,493,233688.0,63.2
CAPITANO'S PHARMACY,PETER CAPITANO,OLD FORGE,PA,18518,5704575450,C,Conditional,GLP-1 Loss,513,243168.0,63.1
MADJAK INC,ALBERT BILSKI,OLD FORGE,PA,18518,5704573372,C,Conditional,GLP-1 Loss,513,243168.0,63.1
FORTUNE PHARMACY INC,ZACHARY SCHMEHL,PHILADELPHIA,PA,19145,2156928981,C,Conditional,GLP-1 Loss,492,233208.0,63.0
HOMECARE RX PHARMACY LLC,UYEN DO,PHILADELPHIA,PA,19145,2153880068,C,Conditional,GLP-1 Loss,492,233208.0,63.0
