display_name,owner_name,city,state,zip,phone,grade,outreach_priority,segment,est_monthly_glp1_fills,est_annual_loss,final_score
OWEGO PHARMACY INC,JOHN GATTO,OWEGO,NY,13827,6076878779,C,Conditional,GLP-1 Loss,223,105696.0,65.1
PHARMACY OPERATIONS OF NEW YORK INC,DENA FERMAN,OWEGO,NY,13827,6076875566,C,Conditional,GLP-1 Loss,223,105696.0,65.1
VAN WYCK SCRIPT INC,FATIMA LANDAVERDE GARCIA,JAMAICA,NY,11419,7189792749,C,Conditional,GLP-1 Loss,222,105228.0,65.1
CAMS RX INC,YASEEN RAHAMAN,SOUTH RICHMOND HILL,NY,11419,3472381046,C,Conditional,GLP-1 Loss,222,105228.0,65.1
CAREWELL INC,ILYA ILYAYEV,SOUTH RICHMOND HILL,NY,11419,7188801940,C,Conditional,GLP-1 Loss,222,105228.0,65.1
JASMINE SPECIALTY RX CORP,ARTHUR JAKUBOV,SOUTH RICHMOND HILL,NY,11419,3472381046,C,Conditional,GLP-1 Loss,222,105228.0,65.1
MAK 92 INC.,KENNETH NILES,SOUTH RICHMOND HILL,NY,11419,7184806919,C,Conditional,GLP-1 Loss,222,105228.0,65.1
RISA PHARMACY INC,ABAID CHEEMA,SOUTH RICHMOND HILL,NY,11419,7184801116,C,Conditional,GLP-1 Loss,222,105228.0,65.1
LIBERTY RX INC.,FARHAN MALIK,JAMAICA,NY,11419,7188802053,C,Conditional,GLP-1 Loss,222,105228.0,65.1
LIBERTY CHEMISTS INC,AVROM MULODZHANOV,RICHMOND HILL,NY,11419,7184801111,C,Conditional,GLP-1 Loss,222,105228.0,65.1
HEALTH PLUS NYC PHARMACY INC,YOUSUF JAWAD,SOUTH RICHMOND HILL,NY,11419,9292447540,C,Conditional,GLP-1 Loss,222,105228.0,65.1
"JASMINE RX, INC",MINA MASOUD,SOUTH RICHMOND HILL,NY,11419,3472381046,C,Conditional,GLP-1 Loss,222,105228.0,65.1
LEFFERTS PHARMACY INC,KIRANJEET KAUR,SOUTH RICHMOND HILL,NY,11419,7188802478,C,Conditional,GLP-1 Loss,222,105228.0,65.1
LITTLE GUYANA PHARMACY & CAFE INC,ALEX SINGH,SOUTH RICHMOND HILL,NY,11419,3476845301,C,Conditional,GLP-1 Loss,222,105228.0,65.1
MODERN PHARMACY INCORPORATED,SHAGATA NATH,SOUTH RICHMOND HILL,NY,11419,8885856874,C,Conditional,GLP-1 Loss,222,105228.0,65.1
PREET PHARMACY INC.,ISMAT CHAUDHARY,SOUTH RICHMOND HILL,NY,11419,7186419100,C,Conditional,GLP-1 Loss,222,105228.0,65.1
RICHMOND RX INC,MIKHAIL SHAKHMUROV,SOUTH RICHMOND HILL,NY,11419,7184801111,C,Conditional,GLP-1 Loss,222,105228.0,65.1
QUINLANS PHARMACY INC,JOHN QUINLAN,WAYLAND,NY,14572,5857282250,C,Conditional,GLP-1 Loss,231,109488.0,65.1
NARAYAN RX LLC,PUNJIBEN AHIR,STATEN ISLAND,NY,10301,7185547630,C,Conditional,GLP-1 Loss,228,108072.0,65.0
H&R NYC PHARMACEUTICAL LLC,HAIDER ABBAS,STATEN ISLAND,NY,10301,3479223924,C,Conditional,GLP-1 Loss,228,108072.0,65.0
HENDRIX PHARMA CORP,ALI ERFAN,STATEN ISLAND,NY,10301,9254210301,C,Conditional,GLP-1 Loss,228,108072.0,65.0
"PMY, LLC",PETER MESHREKY,STATEN ISLAND,NY,10301,9174441588,C,Conditional,GLP-1 Loss,228,108072.0,65.0
TOMPKINSVILLE RX INC,NEHAL PATEL,STATEN ISLAND,NY,10301,7187270430,C,Conditional,GLP-1 Loss,228,108072.0,65.0
50 OCEANA PHARMACY CORP,ROMEEZA ASHRAF,BROOKLYN,NY,11235,3478686394,C,Conditional,GLP-1 Loss,209,99072.0,64.9
ABIGAILS RX BOUTIQUE INC.,ARTUR NATANOV,BROOKLYN,NY,11235,7186762036,C,Conditional,GLP-1 Loss,209,99072.0,64.9
ALL AMERICAN DRUGGIST INC,MARINA VAYSBAUM,BROOKLYN,NY,11235,7188912801,C,Conditional,GLP-1 Loss,209,99072.0,64.9
ATLANTIC PHARMACY GROUP INC,MARIA KRIKHELI,BROOKLYN,NY,11235,7185522000,C,Conditional,GLP-1 Loss,209,99072.0,64.9
BRIGHT PHARMACY & MEDICAL SUPPLY INC,ROMAN GARBER,BROOKLYN,NY,11235,7186151550,C,Conditional,GLP-1 Loss,209,99072.0,64.9
CARE FAST PHARMACY INC,ARIE BOLSHEM,BROOKLYN,NY,11235,7189754464,C,Conditional,GLP-1 Loss,209,99072.0,64.9
CARE FAST PHARMACY INC,ARIE BOLSHEM,BROOKLYN,NY,11235,7189754464,C,Conditional,GLP-1 Loss,209,99072.0,64.9
HATZLACHA RX INC,JASON KORNFELD,BROOKLYN,NY,11235,3479068907,C,Conditional,GLP-1 Loss,209,99072.0,64.9
KLUCHIK RX CORP.,RITA KUCHIK,BROOKLYN,NY,11235,7185351257,C,Conditional,GLP-1 Loss,209,99072.0,64.9
L & S PHARMACY INC,MUHAMMAD SIDDIQUE,BROOKLYN,NY,11235,7183325881,C,Conditional,GLP-1 Loss,209,99072.0,64.9
MENSK PHARMACY CORP,MARINA SLOOTSKY,BROOKLYN,NY,11235,7183323708,C,Conditional,GLP-1 Loss,209,99072.0,64.9
OCEAN CHEMISTS INC,IGOR RACHMANOV,BROOKLYN,NY,11235,7184842209,C,Conditional,GLP-1 Loss,209,99072.0,64.9
"PHARMA EXPRESS RX, INC.",HARIS WAJAHAT,BROOKLYN,NY,11235,9294040234,C,Conditional,GLP-1 Loss,209,99072.0,64.9
PHARMACY AT THE WAVE INC,MARK SHPRINZES,BROOKLYN,NY,11235,7188914300,C,Conditional,GLP-1 Loss,209,99072.0,64.9
QUEENS PHARMACY CORP,IFTIKHAR KHAN,BROOKLYN,NY,11235,7189343838,C,Conditional,GLP-1 Loss,209,99072.0,64.9
R & T PHARMACY CORP,JAMES KEEGAN,BROOKLYN,NY,11235,7189754535,C,Conditional,GLP-1 Loss,209,99072.0,64.9
SEA BREEZE PHARMACY & MEDICAL SUPPLY INC.,SANA CHALIK,BROOKLYN,NY,11235,7186460660,C,Conditional,GLP-1 Loss,209,99072.0,64.9
SURFSIDE PHARMACY LLC,ADEEL TOPPA,BROOKLYN,NY,11235,6467369844,C,Conditional,GLP-1 Loss,209,99072.0,64.9
WATTOO CORPORATION,ROMANA SHEIKH,BROOKLYN,NY,11235,7183325263,C,Conditional,GLP-1 Loss,209,99072.0,64.9
XPRESS RX PHARMACY INC,ARSEN MUSHEYEV,BROOKLYN,NY,11235,7184840404,C,Conditional,GLP-1 Loss,209,99072.0,64.9
VOLFI INC,SIMON FIELD,BROOKYN,NY,11235,7187439800,C,Conditional,GLP-1 Loss,209,99072.0,64.9
86TH ST PHARMACY CORP,YELENA ROZENFELD,BROOKLYN,NY,11235,7187431200,C,Conditional,GLP-1 Loss,209,99072.0,64.9
A2Z RX INC,MIKHAIL KADER,BROOKLYN,NY,11235,7187438585,C,Conditional,GLP-1 Loss,209,99072.0,64.9
APNI PHARMACY CORP,MUHAMMAD SHAHBAZ,BROOKLYN,NY,11235,7189757885,C,Conditional,GLP-1 Loss,209,99072.0,64.9
ASCENSION PHARMACY HOLDINGS II LLC,ALLA GELBINOVICH,BROOKLYN,NY,11235,9173684336,C,Conditional,GLP-1 Loss,209,99072.0,64.9
FAMILY PHARMACY GROUP INC.,BERNARD GOYKHBERG,BROOKLYN,NY,11235,7188147844,C,Conditional,GLP-1 Loss,209,99072.0,64.9
GRAMERCY DRUGS INC,TATYANA FISHKIS,BROOKLYN,NY,11235,2125320022,C,Conditional,GLP-1 Loss,209,99072.0,64.9
INTERNATIONAL HOLISTIC PHARMACY INC,GREGORY MICHAEL,BROOKLYN,NY,11235,7189753733,C,Conditional,GLP-1 Loss,209,99072.0,64.9
KNAPP DRUGS CORP.,NATHAN KAPLAN,BROOKLYN,NY,11235,7188808980,C,Conditional,GLP-1 Loss,209,99072.0,64.9
NOSTRAND HEALTH PHARMACY INC,NINEL MOGILEVICH,BROOKLYN,NY,11235,7185590887,C,Conditional,GLP-1 Loss,209,99072.0,64.9
OLD STYLE PHARMACY INC,EMIN KHANANAYEV,BROOKLYN,NY,11235,9294040234,C,Conditional,GLP-1 Loss,209,99072.0,64.9
AMS PHARMACY INC.,JEFFREY RIVAS,BRONX,NY,10460,7186187436,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
EAST TREMONT RX INC,MOHAMMAD PATEL,BRONX,NY,10460,7188610382,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
ETMC PHARMACY INC,HISHAM ELZANATY,BRONX,NY,10460,7187641661,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
MARCO DRUGS INC,ANTHONY MAKO,BRONX,NY,10460,9172597376,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
VICTORIA RX INC,ANDREA BELTRE,BRONX,NY,10460,6469330225,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
ARCHER PHARMACY INC,GHAZANFAR RAFIQ,BRONX,NY,10460,7188235330,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
BHUTTA DRUGS INC,SHOUKAT ABBAS,BRONX,NY,10460,9145954522,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
HADOFF PHARMACY INC,FAHAD CHOUDHARY,BRONX,NY,10460,7188615490,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
M&V PHARMACY INC.,MAQSOOD KHAN,BRONX,NY,10460,7188426532,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
MASE PHARMACY INC,ARTOUR KHATCHATOURIAN,BRONX,NY,10460,7183040295,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
MORRIS PARK PHARMACY INC,YAHIA ALDAILAM,BRONX,NY,10460,6314587258,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
SOUTHERN BOULEVARD PHARMACY INC,AHSAN NADEEM,BRONX,NY,10460,7189750988,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
UNIQUE PHARMACY CORP,ROHIT SAKARIA,BRONX,NY,10460,9295340101,C,Conditional,DIR Fee Squeeze,237,112344.0,64.9
ALLCARE HEALTH PHARMACY LLC,MITESH PATEL,WHITE PLAINS,NY,10601,9146073939,C,Conditional,GLP-1 Loss,216,102384.0,64.9
MIRRA PHARMACY CORP,RUTH MIRRA,WHITE PLAINS,NY,10601,9149497000,C,Conditional,GLP-1 Loss,216,102384.0,64.9
BELLE HARBOR CHEMISTS INC,MANASHIR ZARBAILOV,BELLE HARBOR,NY,11694,7186340001,C,Conditional,GLP-1 Loss,217,102864.0,64.9
ROCKAWAY BEACH PHARMACY INC,IGOR ABRAMOV,ROCKAWAY PARK,NY,11694,7182338787,C,Conditional,GLP-1 Loss,217,102864.0,64.9
CURE CRAFTER RX 2 INC.,SHAKHBOZ GIESOV,JAMAICA,NY,11432,7185230195,C,Conditional,GLP-1 Loss,221,104760.0,64.9
CURECRAFTER RX INC,ELINA PINKHASOVA,JAMAICA,NY,11432,7185230195,C,Conditional,GLP-1 Loss,221,104760.0,64.9
HEARTWELL SPECIALTY PHARMACY CORP,YASIR CHOUDHURY,JAMAICA,NY,11432,7182628789,C,Conditional,GLP-1 Loss,221,104760.0,64.9
HEMO PHARMA INC.,HARIS ASIF,JAMAICA,NY,11432,7034746370,C,Conditional,GLP-1 Loss,221,104760.0,64.9
LAXMI ASSOCIATES INC.,LAXMI BHATTA,JAMAICA,NY,11432,9292036819,C,Conditional,GLP-1 Loss,221,104760.0,64.9
MAXIMS PHARMACY INC,GEORGE ELYATEEM,JAMAICA,NY,11432,7184803833,C,Conditional,GLP-1 Loss,221,104760.0,64.9
PREMIUM RX PHARMACY INC,WINSTON DENNISTOR,JAMAICA,NY,11432,3473923913,C,Conditional,GLP-1 Loss,221,104760.0,64.9
SMARTPILLS PHARMACY INC.,STELLA BORUKHOVA,JAMAICA,NY,11432,9296890088,C,Conditional,GLP-1 Loss,221,104760.0,64.9
SPEEDYMEDS PHARMACY INC,SHAIQ IMTIAZ,JAMAICA,NY,11432,3472639059,C,Conditional,GLP-1 Loss,221,104760.0,64.9
SUTPHIN BLVD PHARM RX INC,NICHOLAS KAKURIEV,JAMAICA,NY,11432,3472332354,C,Conditional,GLP-1 Loss,221,104760.0,64.9
TRUEMED SOLUTIONS LLC,ZBIHULLAH MAYAN,JAMAICA,NY,11432,7186589300,C,Conditional,GLP-1 Loss,221,104760.0,64.9
VITAL CARE DRUGS INC,SANA SOHAIL,JAMAICA,NY,11432,7187440244,C,Conditional,GLP-1 Loss,221,104760.0,64.9
1756 PHARMACY INC,RICHARD SCHIRRIPA,NEW YORK,NY,10029,2124105029,C,Conditional,GLP-1 Loss,220,104280.0,64.9
2244 FIRST AVE LLC,IGOR SHAMALOV,NEW YORK,NY,10029,7186405775,C,Conditional,GLP-1 Loss,220,104280.0,64.9
BH RX LLC,MICHAEL BADALOV,NEW YORK,NY,10029,2122228672,C,Conditional,GLP-1 Loss,220,104280.0,64.9
EAST HARLEM APOTHECARY INC,ALI MOHAMMED,NEW YORK,NY,10029,2128311222,C,Conditional,GLP-1 Loss,220,104280.0,64.9
ECOVERT PHARMA INC.,ABOUBACAR SYLLA,NEW YORK,NY,10029,2123693084,C,Conditional,GLP-1 Loss,220,104280.0,64.9
LADA PHARMACY INC.,RONAK RAVAL,NEW YORK,NY,10029,2127220000,C,Conditional,GLP-1 Loss,220,104280.0,64.9
"LEXINGTON SPECIALTY PHARMACY, INC.",A.D. WALLACE,NEW YORK,NY,10029,2127225222,C,Conditional,GLP-1 Loss,220,104280.0,64.9
LIGHTNING RX PHARMACY INC,MUHAMMAD ISHAQ,NEW YORK,NY,10029,6464102113,C,Conditional,GLP-1 Loss,220,104280.0,64.9
METRO-NORTH PHARMACY INC.,SHAHIDA QADIR,NEW YORK,NY,10029,9147476845,C,Conditional,GLP-1 Loss,220,104280.0,64.9
T-RX GROUP LLC,ABDELRAHMAN AMER,NEW YORK,NY,10029,6463867766,C,Conditional,GLP-1 Loss,220,104280.0,64.9
AHI PHARMACY INC,BORIS MASHKABOV,JAMAICA,NY,11432,7184803833,C,Conditional,GLP-1 Loss,221,104760.0,64.9
BETTER LIFE PHARMACY INC,MUMTAZ SALEEM,JAMAICA,NY,11432,7188802575,C,Conditional,GLP-1 Loss,221,104760.0,64.9
COMMUNITY HEALTHCARE NETWORK INC.,JOEL WRIGHT,JAMAICA,NY,11432,8443706208,C,Conditional,GLP-1 Loss,221,104760.0,64.9
DHAKA RX INC,KARAMPREET KAUR,JAMAICA,NY,11432,7185262300,C,Conditional,GLP-1 Loss,221,104760.0,64.9
INDAAZ INC.,HUMA MUZAFFAR,JAMAICA,NY,11432,7187390311,C,Conditional,GLP-1 Loss,221,104760.0,64.9
MEDICMASTERS PHARMACY & SURGICAL SUPPLIES INC,KAVEETA MAHARAJ,JAMAICA,NY,11432,7182064121,C,Conditional,GLP-1 Loss,221,104760.0,64.9
NAC RX INC,TARIQ BEG,JAMAICA,NY,11432,3474549032,C,Conditional,GLP-1 Loss,221,104760.0,64.9
NELROY DRUGS INC.,ALIANCE NELSON,JAMAICA,NY,11432,7182971345,C,Conditional,GLP-1 Loss,221,104760.0,64.9
ONE RX CHEMIST INC,ERIC SHIMONOV,JAMAICA,NY,11432,7188801720,C,Conditional,GLP-1 Loss,221,104760.0,64.9
QUEENS PHARMACY CENTER II INC,ARTUR AKSAKALOV,JAMAICA,NY,11432,7183801261,C,Conditional,GLP-1 Loss,221,104760.0,64.9
SHIVA PHARMACY,MEWAL RAWLANI,JAMAICA,NY,11432,7183801261,C,Conditional,GLP-1 Loss,221,104760.0,64.9
SKYLIGHT PHARMACY INC,ALBINA RAFAILOVA,JAMAICA,NY,11432,7188801720,C,Conditional,GLP-1 Loss,221,104760.0,64.9
SWADESHBD RX INC,MUNIR ISLAM,JAMAICA,NY,11432,7182620138,C,Conditional,GLP-1 Loss,221,104760.0,64.9
Z MAX PHARMACY INC,FELIX CANTRES,JAMAICA,NY,11432,7185230195,C,Conditional,GLP-1 Loss,221,104760.0,64.9
ZARWA RX INC,LIAQAT SINDHU,JAMAICA,NY,11432,3474549032,C,Conditional,GLP-1 Loss,221,104760.0,64.9
786 RX INC,FATIMA CHAUDHRY,NEW YORK,NY,10029,2128311730,C,Conditional,GLP-1 Loss,220,104280.0,64.9
92 DRUGS INC,DANIEL KIKIROV,NEW YORK,NY,10029,2124266484,C,Conditional,GLP-1 Loss,220,104280.0,64.9
92 PHARMACY INC,FATIMA CHAUDHRY,NEW YORK,NY,10029,2124266484,C,Conditional,GLP-1 Loss,220,104280.0,64.9
DRUG STOP PHARMACY CORP,CRISTY CONTRERAS,NEW YORK,NY,10029,3474992888,C,Conditional,GLP-1 Loss,220,104280.0,64.9
HARLEM SPECIALTY DRUG CORP,ABNER DE LOS SANTOS,NEW YORK,NY,10029,2124277123,C,Conditional,GLP-1 Loss,220,104280.0,64.9
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,MICHAEL SCHAFFER,NEW YORK,NY,10029,2122417720,C,Conditional,GLP-1 Loss,220,104280.0,64.9
LEXINGTON HEALTHCARE INC,RAJEEV BATRA,NEW YORK,NY,10029,2127225222,C,Conditional,GLP-1 Loss,220,104280.0,64.9
"MADISON SPECIALTY PHARMACY, INC.",ALEXANDRA GALIANO,NEW YORK,NY,10029,6466096500,C,Conditional,GLP-1 Loss,220,104280.0,64.9
MAGNOLIA RX INC,AHSAN NADEEM,NEW YORK,NY,10029,2123696075,C,Conditional,GLP-1 Loss,220,104280.0,64.9
"METROPOLITAN PHARMACY, INC",MAJID MOHAMMAD,NEW YORK,NY,10029,2128311000,C,Conditional,GLP-1 Loss,220,104280.0,64.9
RAYSOL DRUGS INC,MOON KIM,NEW YORK,NY,10029,2123482117,C,Conditional,GLP-1 Loss,220,104280.0,64.9
"SMARTRX PHARMACY, INC.",VINAY DESAI,NEW YORK,NY,10029,7187427622,C,Conditional,GLP-1 Loss,220,104280.0,64.9
BUENA VISTA PHARMACY,DAVID RABENOU,NEW YORK CITY,NY,10029,2123694018,C,Conditional,GLP-1 Loss,220,104280.0,64.9
GLOBAL UNITED PHARMACY INC,MUHAMMAD AKRAM,QUEENS,NY,11432,7182060271,C,Conditional,GLP-1 Loss,221,104760.0,64.9
PORT EWEN RX INC,VINAY ADUSUMILLI,PORT EWEN,NY,12466,8453314229,C,Conditional,GLP-1 Loss,218,103332.0,64.8
NPL DRUGS INC.,CRAIG SHEIKOWITZ,BROOKLYN,NY,11234,7184447200,C,Conditional,GLP-1 Loss,215,101904.0,64.8
PARK RX INC,YURIY PRODUN,BROOKLYN,NY,11234,5166993905,C,Conditional,GLP-1 Loss,215,101904.0,64.8
"PILL DROP PHARMACY, INC.",DANIEL MARAKHOVSKY,BROOKLYN,NY,11234,7185134807,C,Conditional,GLP-1 Loss,215,101904.0,64.8
QUENTIN ROAD PHARMACY INC,NATALIE HANUKOV,BROOKLYN,NY,11234,7189982588,C,Conditional,GLP-1 Loss,215,101904.0,64.8
QUICK PREP PHARMACY INC.,MOHAMMAD ZAMAN,BROOKLYN,NY,11234,7186766074,C,Conditional,GLP-1 Loss,215,101904.0,64.8
RXVV CORP.,VICTORIA PEPSH,BROOKLYN,NY,11234,7185136060,C,Conditional,GLP-1 Loss,215,101904.0,64.8
STRICKLAND PHARMACY RX INC,EL HAJ ABDA,BROOKLYN,NY,11234,7184444202,C,Conditional,GLP-1 Loss,215,101904.0,64.8
BERKELEY DRUGS INC.,AWAIS MAHMOOD,BROOKLYN,NY,11234,7183383434,C,Conditional,GLP-1 Loss,215,101904.0,64.8
JOST PHARMACY INC,RADA LEVKOVSKAYA,BROOKLYN,NY,11234,7183393110,C,Conditional,GLP-1 Loss,215,101904.0,64.8
MAKARIOUS HEALTH CORP,JOHN MOUSSA,BROOKLYN,NY,11234,7189681600,C,Conditional,GLP-1 Loss,215,101904.0,64.8
PRIME CARE DRUG & SURGICALS CORP,ARTHUR BYRD,BROOKLYN,NY,11234,7185136644,C,Conditional,GLP-1 Loss,215,101904.0,64.8
PRIME CARE DRUG & SURGICALS CORP,ARTHUR BYRD,BROOKLYN,NY,11234,7185136644,C,Conditional,GLP-1 Loss,215,101904.0,64.8
UGOSON RX,UGOCHUKWU MARTINS,BROOKLYN,NY,11234,7186921200,C,Conditional,GLP-1 Loss,215,101904.0,64.8
"CDSRX, LLC",LUCAS MILLER,HOLLEY,NY,14470,5856385499,C,Conditional,GLP-1 Loss,223,105696.0,64.8
ANTHONY-BROWN PHARMACY INC.,PATRICK MOOREHEAD,ORCHARD PARK,NY,14127,7166623800,C,Conditional,GLP-1 Loss,210,99540.0,64.6
"COTTRILL'S PHARMACY, INC.",ERIN MELLERSKI,ORCHARD PARK,NY,14127,7165088481,C,Conditional,GLP-1 Loss,210,99540.0,64.6
COTTRILLS PHARMACY INC,ERIN MELLERSKI,ORCHARD PARK,NY,14127,7165088481,C,Conditional,GLP-1 Loss,210,99540.0,64.6
1070 SOUTHERN DRUG LLC,JACOB JAMRON,BRONX,NY,10459,7186187878,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
904 PROSPECT PHARMACY INC,JACOB JAMRON,BRONX,NY,10459,7189916700,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
BRONX SPECIALTY PHARMACY INC,ERIK MOISEYEV,BRONX,NY,10459,7183282800,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
LONGWOOD RX INC,IFTIKHAR KHAN,BRONX,NY,10459,3472715386,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
SUPREME PHARMACY INC.,KRUPA SANNIDHI,BRONX,NY,10459,7182822000,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
ASHOK PHARMACY INC,GANDHI CHITTURI,BRONX,NY,10459,7185420892,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
B & P PHARMACY INC,PHYLLIS PINCUS,BRONX,NY,10459,7185423328,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
GOLDEN CITY RX LLC,ANNA LIN,BRONX,NY,10459,7183169090,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
SIMPSON PHARMACY INC,MARIAMMA JOHN,BRONX,NY,10459,7183281080,C,Conditional,DIR Fee Squeeze,236,111864.0,64.6
"BRONX HEALTH RX , INC.",MAHA MALDONADO,BRONX,NY,10455,7184012820,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
BRONX WELLNESS PHARMACY INC,RICHARD AMANKWAH,BRONX,NY,10455,7187087996,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
CUIDAMED RX INC.,ADIL MUNIR,BRONX,NY,10455,7189939800,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
EPIC PHARMACY CORP,NIKUNJ KAKADIYA,BRONX,NY,10455,7186352535,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
FIRST HEALTH SPECIALTY PHARMACY INC.,EMIL TROKEL,BRONX,NY,10455,6462567800,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
HALO HEALTH PHARMACY INCORPORATED,JOHN LEE,BRONX,NY,10455,2123818350,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
LINCOLN NYC RX LLC,SALMAN RIAZ,BRONX,NY,10455,9177922411,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
LINDA DEPT STORE INC,REEMON BANBAHJI,BRONX,NY,10455,7185855005,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
NUPTAM SERVICES INC,HARRY LOO,BRONX,NY,10455,7184013900,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
PRIME HEALTH RX INC,GENESIS CASTELLANOS,BRONX,NY,10455,9175961155,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
PRIME RX SPECIALTY PHARMACY INC,KEVIN Y LEE,BRONX,NY,10455,7182924139,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
SAAM US CORP,SHAMA MUNIR,BRONX,NY,10455,7184841551,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
SHREE GANESH PHARMACY,MANISH PATEL,BRONX,NY,10455,7184016778,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
SHREE RUSHIN RX INC,RUSHIN SHAH,BRONX,NY,10455,7186652222,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
ALIZACELINA INC.,TAHIR ALI,BRONX,NY,10455,7184012820,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
CASA PHARMACY INC,RIDHA AHMED,BRONX,NY,10455,7184841551,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
CEDRA HEALTHCARE LLC,MAZEN KARNABY,BRONX,NY,10455,9174736030,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
CEDRA PHARMACY INC,MAZEN KARNABY,BRONX,NY,10455,9174737788,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
DIPLO CORP,SANDEEP AKELLA,BRONX,NY,10455,7184020202,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
EMPIRE DRUGSTORE INC,OMAR MOHAMMAD,BRONX,NY,10455,7182694553,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
MYTH SERVICES INC,JAYKUMAR MODY,BRONX,NY,10455,7184020202,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
SONRISA CORP,WALLY CONTRERAS,BRONX,NY,10455,7187429500,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
SUNSET CARE CORP.,DEIDANIA SCOTT,BRONX,NY,10455,3472715275,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
VITAMED PHARMACY INC,JASBIR SINGH,BRONX,NY,10455,7189549494,C,Conditional,DIR Fee Squeeze,238,112812.0,64.6
MAX PHARMACY INC,WASHINGTON RODRIGUEZ,EAST ELMHURST,NY,11369,7184069312,C,Conditional,DIR Fee Squeeze,222,105228.0,64.6
RELIEF LAB RX INC.,SUSANNA KALONTAROV,EAST ELMHURST,NY,11369,7188061100,C,Conditional,DIR Fee Squeeze,222,105228.0,64.6
MAXIPHARMA LLC,JEAN RAMOS RONDON,FLUSHING,NY,11369,9294243877,C,Conditional,DIR Fee Squeeze,222,105228.0,64.6
LAGUARDIA PHARMACY INC.,SHAHNAWAZ KHAN,EAST ELMHURST,NY,11369,7184782576,C,Conditional,DIR Fee Squeeze,222,105228.0,64.6
ACCUSCRIPT PHARMACY CORP.,JANEY WANG,LITTLE NECK,NY,11362,7182291450,C,Conditional,GLP-1 Loss,210,99540.0,64.5
LITTLE NECK RX CORP,STANISLAV ZAVULUNOV,LITTLE NECK,NY,11362,7188198511,C,Conditional,GLP-1 Loss,210,99540.0,64.5
ABDEL CHEMISTS 2 INC,DANY ABDELHAMID,BRONX,NY,10472,9294218219,C,Conditional,DIR Fee Squeeze,235,111384.0,64.5
MAHANT CARE INC,KALPESHKUMAR PATEL,BRONX,NY,10472,7188600600,C,Conditional,DIR Fee Squeeze,235,111384.0,64.5
MH PHARMACY INC,AAMIR SHAHZAD,BRONX,NY,10472,3476320000,C,Conditional,DIR Fee Squeeze,235,111384.0,64.5
MRA PATIENT CARE LLC,AHMADUR RAZZAQUE,BRONX,NY,10472,7186842667,C,Conditional,DIR Fee Squeeze,235,111384.0,64.5
ROSEDALE PHARMACY LLC,CHAIM GLICK,BRONX,NY,10472,7186842318,C,Conditional,DIR Fee Squeeze,235,111384.0,64.5
S R DRUGS INC,SUBBARAYUDU NEPPALA,BRONX,NY,10472,7188425747,C,Conditional,DIR Fee Squeeze,235,111384.0,64.5
WARD PHARMACY INC,GOLAM SAROWAR,BRONX,NY,10472,7183287040,C,Conditional,DIR Fee Squeeze,235,111384.0,64.5
